GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "22000","Louisiana",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",60384.9,64270.0,65595.6,68244.4,72116.3,74690.6,77669.3,81364.7,84468.3,89793.9,96452.8,102562.4,101700.0,104420.2,106156.3,109776.9,112982.4,118219.3,120102.2,118559.8,121168.0,126466.2,129089.8,126167.4,(NA)
 "22000","Louisiana",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",47340.3,46982.4,50997.3,54827.2,55648.8,54523.5,66745.3,78333.4,102973.0,104472.1,97835.6,98329.0,90919.5,107840.2,109636.7,111003.1,102489.8,106610.2,99413.9,91992.4,102531.9,111896.5,108100.1,101362.7,(NA)
 "22000","Louisiana",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",8588.0,8945.7,9214.4,9569.3,10136.1,10586.8,10677.8,11308.0,12153.4,13507.8,8752.6,11501.0,12287.4,13048.5,14152.0,14604.7,15360.3,15907.7,15597.4,16538.4,18004.3,17447.5,17372.1,7907.3,(NA)
 "22000","Louisiana",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",8973.8,9401.0,9834.4,10230.5,10856.7,11139.9,11402.2,11895.1,12845.6,14185.5,15229.5,15062.6,13920.5,14377.4,15167.6,15415.6,16125.9,16553.2,16216.3,17270.9,18688.8,18115.3,18162.8,18184.7,(NA)
 "22000","Louisiana",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-385.8,-455.3,-620.0,-661.2,-720.6,-553.1,-724.4,-587.1,-692.1,-677.8,-6476.9,-3561.6,-1633.1,-1328.9,-1015.6,-810.9,-765.6,-645.5,-618.8,-732.5,-684.5,-667.8,-790.7,-10277.4,(NA)
 "23000","Maine",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",42942.2,44140.2,46351.4,48490.2,49471.0,50910.4,52209.8,54256.0,54926.9,55448.4,55359.9,54653.9,53630.1,54305.0,53789.0,53679.7,53239.1,54037.9,54425.8,55565.4,56662.6,58178.8,59433.9,58757.3,61815.1
 "23000","Maine",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",79.997,82.229,86.348,90.332,92.160,94.841,97.262,101.074,102.323,103.295,103.130,101.815,99.908,101.165,100.204,100.000,99.179,100.667,101.390,103.513,105.557,108.381,110.720,109.459,115.155
 "23000","Maine",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",30618.4,32156.2,34413.2,36890.3,38605.7,40466.2,42315.2,45210.0,47078.5,49045.4,50459.3,50713.2,51123.8,52256.2,52575.5,53679.7,54470.1,56410.8,58131.3,60254.4,62412.9,65491.9,68452.9,69271.8,76057.2
 "23000","Maine",1,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",17694.3,18796.1,20064.5,21369.3,22593.0,23480.0,24462.8,25796.4,26301.2,27779.6,28867.9,29678.5,28902.7,29226.8,29665.3,30372.2,31130.0,32193.8,33491.4,34486.9,35764.7,37372.4,39138.3,40265.3,(NA)
 "23000","Maine",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",9998.6,10208.6,11289.4,12297.0,12638.0,13406.0,14040.3,15434.9,16643.1,16875.3,17413.4,16790.8,18110.6,18675.0,18518.1,18762.1,18692.9,19230.5,19386.2,20366.8,21130.9,22235.0,23178.7,24965.7,(NA)
 "23000","Maine",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",2925.5,3151.5,3059.3,3224.0,3374.6,3580.2,3812.1,3978.7,4134.2,4390.6,4178.0,4243.9,4110.6,4354.3,4392.0,4545.5,4647.3,4986.6,5253.7,5400.6,5517.4,5884.6,6135.9,4040.8,(NA)
 "23000","Maine",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",2998.1,3221.8,3140.3,3308.3,3460.2,3685.8,3934.5,4111.9,4301.5,4541.2,4320.5,4374.5,4283.5,4541.8,4591.4,4739.7,4840.6,5174.5,5426.6,5580.7,5690.7,6061.0,6312.6,6476.2,(NA)
 "23000","Maine",1,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-72.6,-70.3,-81.0,-84.4,-85.6,-105.6,-122.4,-133.1,-167.3,-150.6,-142.5,-130.6,-172.9,-187.5,-199.4,-194.2,-193.3,-188.0,-172.9,-180.1,-173.3,-176.4,-176.7,-2435.4,(NA)
 "24000","Maryland",2,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",221211.6,231806.4,240946.2,250771.7,261532.9,270468.4,278332.0,290284.6,301660.6,305794.1,306755.8,314757.6,311342.2,325369.7,332437.2,332523.5,334268.9,339604.6,348151.8,360082.0,366680.5,368643.9,369623.9,353052.5,364242.4
 "24000","Maryland",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",66.525,69.711,72.460,75.415,78.651,81.338,83.703,87.297,90.719,91.962,92.251,94.657,93.630,97.849,99.974,100.000,100.525,102.130,104.700,108.288,110.272,110.863,111.157,106.174,109.539
 "24000","Maryland",2,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",159372.1,169982.1,180261.6,192021.4,205981.0,217837.1,228959.3,245124.5,262100.0,274145.3,282965.6,295400.2,299102.7,314728.3,326281.2,332523.5,340577.6,352761.3,369728.1,387733.4,400406.0,411099.8,421609.5,410674.7,438234.9
 "24000","Maryland",2,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",92546.3,99146.0,105866.0,114236.6,120944.8,127033.6,133012.7,141449.6,149594.1,157229.9,164466.6,168815.4,169085.4,173290.2,180282.5,184785.8,187444.4,194072.1,202399.4,208727.5,215612.6,223313.6,230977.9,234479.0,(NA)
 "24000","Maryland",2,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",57249.3,60621.4,63910.7,66140.4,72675.4,77810.3,82379.1,89164.7,95717.6,99354.3,100733.3,109226.1,114157.6,123269.4,127703.3,128873.1,133480.9,137305.1,145211.9,156335.9,161053.4,162794.3,164597.0,162820.7,(NA)
 "24000","Maryland",2,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",9576.6,10214.7,10485.0,11644.3,12360.8,12993.1,13567.5,14510.2,16788.4,17561.1,17765.7,17358.7,15859.7,18168.7,18295.4,18864.6,19652.3,21384.1,22116.7,22670.0,23740.1,24991.9,26034.5,13375.0,(NA)
 "24000","Maryland",2,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",10186.4,10785.9,11101.8,12281.6,13053.7,13663.3,14373.6,15321.2,17723.7,18428.5,18576.0,18234.3,16908.1,19204.8,19437.1,19968.9,20758.4,22476.9,23179.0,23779.2,24836.4,26183.9,27302.3,27677.7,(NA)
 "24000","Maryland",2,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-609.8,-571.2,-616.9,-637.3,-692.9,-670.1,-806.1,-811.0,-935.4,-867.4,-810.3,-875.6,-1048.4,-1036.1,-1141.6,-1104.3,-1106.1,-1092.8,-1062.3,-1109.2,-1096.4,-1192.0,-1267.8,-14302.6,(NA)
 "25000","Massachusetts",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",302724.1,315040.3,331602.3,358121.5,362663.8,362581.6,369007.4,379086.1,386803.5,395535.8,406421.2,414919.9,407219.6,425792.7,434494.5,442916.9,444874.0,451568.9,468060.9,475349.0,484413.8,502954.3,517727.1,498577.0,530505.1
 "25000","Massachusetts",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",68.348,71.129,74.868,80.855,81.881,81.862,83.313,85.589,87.331,89.302,91.760,93.679,91.940,96.134,98.098,100.000,100.442,101.953,105.677,107.322,109.369,113.555,116.890,112.567,119.775
 "25000","Massachusetts",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",237267.4,249299.0,264644.4,288791.0,296868.7,301836.4,311188.6,326737.1,341993.2,359270.0,378519.1,390778.4,390504.8,411136.1,425523.0,442916.9,454321.2,470468.5,498851.3,514637.6,532354.3,564047.3,593256.7,582476.8,636514.3
 "25000","Massachusetts",1,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",135274.1,146259.9,158570.8,178341.8,181279.7,178920.0,181644.3,192669.1,199116.4,209686.0,223265.4,230268.8,221632.3,229648.0,240554.1,250386.4,257993.0,270567.4,286906.6,295050.1,310474.3,326992.7,343428.6,345671.2,(NA)
 "25000","Massachusetts",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",90725.2,91037.9,93358.9,97109.0,101675.6,108319.9,113957.7,117149.2,125286.6,131575.1,137163.3,142282.6,150305.5,161878.9,164548.9,171457.0,174178.6,176005.2,186845.4,193427.5,194909.6,208366.2,219834.8,224543.0,(NA)
 "25000","Massachusetts",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",11268.1,12001.1,12714.6,13340.2,13913.3,14596.5,15586.6,16918.8,17590.1,18008.9,18090.4,18227.0,18567.0,19609.2,20420.0,21073.6,22149.5,23895.9,25099.4,26159.9,26970.4,28688.4,29993.3,12262.7,(NA)
 "25000","Massachusetts",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",12184.8,12896.7,13650.8,14242.6,14933.7,15661.6,16753.1,18101.1,18879.4,19238.1,19282.1,19503.7,20040.2,21114.0,21772.5,22726.8,23819.1,25569.9,26743.5,27894.9,28618.4,30395.7,31740.7,32468.1,(NA)
 "25000","Massachusetts",1,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-916.6,-895.5,-936.2,-902.4,-1020.4,-1065.1,-1166.5,-1182.3,-1289.3,-1229.2,-1191.7,-1276.8,-1473.2,-1504.7,-1352.5,-1653.3,-1669.6,-1674.0,-1644.1,-1735.0,-1648.0,-1707.3,-1747.4,-20205.4,(NA)
 "26000","Michigan",3,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",396974.5,406051.6,429936.2,438463.8,425103.2,436802.2,443652.2,448888.3,457137.7,449853.5,446943.2,420974.0,383140.1,404216.9,414834.4,422691.2,428737.6,434313.2,443831.2,452325.2,457764.9,467830.4,467300.2,445682.6,473333.1
 "26000","Michigan",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",93.916,96.063,101.714,103.731,100.571,103.338,104.959,106.198,108.149,106.426,105.738,99.594,90.643,95.629,98.141,100.000,101.430,102.750,105.001,107.011,108.298,110.679,110.554,105.439,111.981
 "26000","Michigan",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",299817.7,312688.1,338312.4,352152.4,349885.8,363660.8,374174.2,385621.1,400268.9,401869.0,409615.4,390420.9,368733.8,390043.0,404554.7,422691.2,437274.4,451773.2,474983.3,490264.0,501751.6,520802.6,531434.6,515119.9,568413.2
 "26000","Michigan",3,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",178618.1,189196.4,202369.2,214270.9,213447.9,214263.5,218615.5,224611.1,229499.2,231338.3,234224.6,232215.8,214913.8,218410.4,228032.5,236006.0,241941.4,251520.0,264774.8,273838.5,285806.9,297199.8,304604.1,298609.2,(NA)
 "26000","Michigan",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",101944.0,103223.8,115645.0,115576.8,114166.0,126743.8,130911.0,135105.3,142900.1,142173.8,146015.3,130009.2,124551.3,142564.6,148137.7,158071.4,166082.2,170591.4,180768.0,185778.4,184912.9,190079.8,192427.8,202035.7,(NA)
 "26000","Michigan",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",19255.6,20267.9,20298.2,22304.7,22271.9,22653.5,24647.7,25904.8,27869.6,28356.9,29375.4,28195.9,29268.7,29067.9,28384.5,28613.8,29250.8,29661.8,29440.5,30647.1,31031.8,33523.1,34402.7,14475.0,(NA)
 "26000","Michigan",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",19969.1,21060.0,21303.1,23241.4,23350.1,23504.6,25707.9,26956.7,29213.1,29478.1,30339.9,29126.3,30378.3,30110.9,29634.6,29805.0,30452.2,30727.5,30578.3,31834.2,32195.8,34717.4,35759.8,36042.3,(NA)
 "26000","Michigan",3,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-713.5,-792.1,-1004.9,-936.7,-1078.2,-851.0,-1060.1,-1052.0,-1343.5,-1121.2,-964.5,-930.4,-1109.6,-1042.9,-1250.1,-1191.2,-1201.5,-1065.8,-1137.8,-1187.1,-1164.0,-1194.3,-1357.1,-21567.3,(NA)
 "27000","Minnesota",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",212378.4,223654.5,232068.1,247802.6,247599.4,253478.4,264165.9,275560.1,284636.9,284382.0,286299.2,288420.6,277494.1,287140.1,293783.2,298328.3,305486.4,314091.3,318913.2,324030.3,328696.1,338524.5,340130.4,326635.6,345172.0
 "27000","Minnesota",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",71.190,74.969,77.790,83.064,82.996,84.966,88.549,92.368,95.411,95.325,95.968,96.679,93.016,96.250,98.476,100.000,102.399,105.284,106.900,108.615,110.179,113.474,114.012,109.489,115.702
 "27000","Minnesota",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",156351.4,166904.8,175759.3,191515.0,196006.1,203713.8,215721.8,231267.1,245380.5,252295.9,262063.1,267420.6,262088.9,274231.3,287039.3,298328.3,311126.4,324751.4,335530.2,344060.8,354684.2,373419.5,383039.6,373739.3,412000.8
 "27000","Minnesota",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",91983.8,100335.7,106760.4,115859.6,120133.8,122613.1,127286.9,134376.4,138407.9,143100.0,151595.3,156463.7,148866.6,153124.6,160068.6,165232.8,170823.1,178963.8,187602.1,193035.0,202276.7,211155.4,218451.0,218496.2,(NA)
 "27000","Minnesota",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",54159.5,55832.2,58893.0,64313.8,64244.7,68494.1,75853.5,83354.4,92982.6,94072.6,95067.0,95392.3,97270.7,103553.1,108721.9,114686.6,119553.0,125346.1,126974.6,128607.1,129318.6,138362.5,140751.1,145238.8,(NA)
 "27000","Minnesota",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",10208.2,10737.0,10105.9,11341.7,11627.6,12606.6,12581.4,13536.4,13990.1,15123.3,15400.8,15564.6,15951.7,17553.6,18248.8,18408.9,20750.3,20441.5,20953.5,22418.7,23089.0,23901.6,23837.6,10004.2,(NA)
 "27000","Minnesota",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",10987.0,11920.9,11761.9,13088.4,13386.5,13603.7,13941.2,14774.3,15909.6,16458.7,16562.1,16872.0,17322.5,18808.6,19636.9,19834.3,22272.5,21779.2,22759.8,23999.9,24554.6,25710.2,26173.1,26425.6,(NA)
 "27000","Minnesota",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-778.8,-1183.9,-1655.9,-1746.7,-1758.9,-997.1,-1359.8,-1238.0,-1919.5,-1335.4,-1161.3,-1307.3,-1370.8,-1255.0,-1388.1,-1425.5,-1522.1,-1337.7,-1806.3,-1581.2,-1465.6,-1808.6,-2335.5,-16421.3,(NA)
 "28000","Mississippi",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",83153.1,85193.8,87638.0,88077.5,87309.5,88569.4,92354.7,94482.6,96820.7,99005.8,100211.8,101777.6,98000.6,98601.1,98515.8,100448.4,100331.2,100283.6,100482.4,101255.3,101642.1,101131.5,101525.1,99667.5,104009.8
 "28000","Mississippi",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",82.782,84.813,87.247,87.684,86.920,88.174,91.942,94.061,96.388,98.564,99.764,101.323,97.563,98.161,98.076,100.000,99.883,99.836,100.034,100.803,101.188,100.680,101.072,99.223,103.545
 "28000","Mississippi",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",58352.7,60940.4,63879.0,65673.1,67174.0,69259.9,73961.9,77998.0,82448.5,87099.5,91191.4,94514.5,91792.2,93943.1,96218.0,100448.4,102371.0,104300.3,105914.6,107291.4,109962.5,112406.8,114733.8,113845.7,125110.0
 "28000","Mississippi",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",32624.3,34934.6,36548.9,37902.0,38679.6,40003.3,41435.1,43788.0,45760.6,48147.4,50357.4,52180.1,50720.0,51211.0,52015.9,53978.4,54950.7,56588.9,57703.4,58933.0,60312.3,62091.8,63875.3,65038.1,(NA)
 "28000","Mississippi",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",21296.3,20995.3,22309.6,22546.1,23792.1,23922.5,27026.2,28212.3,30666.3,32301.8,35444.4,35619.0,34916.7,36035.8,37173.6,38943.3,39559.7,39392.2,39770.8,39712.5,40854.8,41251.0,41723.8,43137.0,(NA)
 "28000","Mississippi",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",4432.2,5010.6,5020.6,5225.1,4702.3,5334.0,5500.6,5997.7,6021.5,6650.3,5389.6,6715.3,6155.5,6696.3,7028.5,7526.7,7860.7,8319.2,8440.4,8645.9,8795.3,9063.9,9134.7,5670.6,(NA)
 "28000","Mississippi",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",4701.4,5356.5,5517.7,5746.8,5811.6,5881.5,6140.5,6549.8,6946.5,7381.8,7461.5,7571.4,7204.7,7486.9,7709.0,7970.2,8312.2,8730.2,8830.7,9182.9,9320.8,9645.7,9947.4,10191.2,(NA)
 "28000","Mississippi",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-269.2,-345.9,-497.1,-521.7,-1109.3,-547.5,-639.8,-552.0,-925.0,-731.5,-2071.9,-856.1,-1049.2,-790.6,-680.5,-443.5,-451.5,-411.1,-390.3,-537.0,-525.4,-581.8,-812.7,-4520.6,(NA)
 "29000","Missouri",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",227796.8,231693.3,238452.0,244705.9,243060.4,247437.1,252677.3,259741.4,265735.1,267221.1,267691.2,273436.2,266834.9,270732.9,268533.8,271535.1,274599.3,276080.7,279020.8,279109.2,282174.2,285995.1,290842.0,282654.2,295726.0
 "29000","Missouri",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.892,85.327,87.816,90.119,89.513,91.125,93.055,95.657,97.864,98.411,98.584,100.700,98.269,99.705,98.895,100.000,101.128,101.674,102.757,102.789,103.918,105.325,107.110,104.095,108.909
 "29000","Missouri",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",163175.6,169483.4,177738.0,186650.0,190657.1,197557.7,205588.5,217084.2,227971.3,236386.0,244331.3,254045.8,253317.7,259816.1,262067.1,271535.1,280571.0,287507.5,296929.3,300914.5,308722.1,319393.9,332272.9,329367.2,359952.0
 "29000","Missouri",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",91302.3,96638.5,102376.0,108908.2,111774.5,114810.8,118196.5,123171.8,128904.5,135300.6,140960.9,146847.8,141830.5,142433.3,144385.6,150020.4,154609.5,159215.6,166903.8,169850.9,176623.2,184799.2,192096.1,193897.5,(NA)
 "29000","Missouri",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",62103.8,62605.0,64759.1,67032.6,68042.8,71023.2,75561.2,81223.7,85508.5,87145.5,88742.7,92421.4,97406.0,102900.7,102898.8,106472.2,110490.9,112504.1,114179.3,114739.0,114990.3,116699.4,122414.5,128088.1,(NA)
 "29000","Missouri",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",9769.5,10239.9,10602.9,10709.2,10839.8,11723.7,11830.8,12688.8,13558.3,13939.9,14627.7,14776.6,14081.1,14482.2,14782.6,15042.6,15470.7,15787.7,15846.2,16324.6,17108.6,17895.3,17762.3,7381.6,(NA)
 "29000","Missouri",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",10378.9,10957.6,11587.4,11817.7,12101.6,12518.1,12815.4,13579.0,14755.5,14922.0,15511.6,15815.7,15204.8,15509.1,15927.6,16150.5,16678.4,17032.9,16810.0,17495.8,18267.0,19215.7,19609.6,19915.6,(NA)
 "29000","Missouri",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-609.3,-717.6,-984.5,-1108.5,-1261.8,-794.4,-984.6,-890.3,-1197.2,-982.1,-883.9,-1039.1,-1123.6,-1026.9,-1144.9,-1107.9,-1207.8,-1245.2,-963.8,-1171.2,-1158.4,-1320.5,-1847.3,-12534.0,(NA)
 "30000","Montana",7,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",29047.0,30342.4,30461.3,31241.1,31532.6,32503.7,33810.5,35528.6,37373.9,38577.6,40438.3,40471.1,39513.4,40793.7,41875.7,42340.9,42968.2,43829.1,45395.7,44436.8,45910.5,46614.1,46788.0,46158.1,49263.7
 "30000","Montana",7,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",68.603,71.662,71.943,73.785,74.473,76.767,79.853,83.911,88.269,91.112,95.507,95.584,93.322,96.346,98.901,100.000,101.482,103.515,107.215,104.950,108.431,110.092,110.503,109.016,116.350
 "30000","Montana",7,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",19290.4,20429.1,20812.2,21876.7,22847.6,23942.1,25714.9,28160.5,30875.8,33166.1,36233.2,37224.9,36187.8,38336.1,40995.1,42340.9,43687.9,45177.2,46604.1,45490.9,48439.5,50903.8,51789.3,51508.8,59302.8
 "30000","Montana",7,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",10408.4,10988.6,11454.9,12223.1,12869.6,13569.3,14296.6,15179.3,16295.4,17591.0,18915.7,19576.2,19166.5,19652.9,20628.0,21648.5,22274.9,23191.8,24221.8,24756.4,26017.4,27132.9,28179.7,29262.7,(NA)
 "30000","Montana",7,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",7578.6,8195.8,8249.5,8453.1,8827.6,9009.4,10033.8,11383.9,12959.0,13705.5,15267.3,15542.5,14927.8,16589.9,18133.9,18323.3,18963.2,19343.4,19837.4,18244.8,19848.7,20878.8,20579.3,21239.9,(NA)
 "30000","Montana",7,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",1303.4,1244.8,1107.8,1200.5,1150.4,1363.4,1384.4,1597.3,1621.4,1869.6,2050.2,2106.2,2093.4,2093.3,2233.1,2369.1,2449.8,2642.0,2544.8,2489.8,2573.3,2892.1,3030.3,1006.2,(NA)
 "30000","Montana",7,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",1560.0,1607.2,1593.8,1684.8,1657.5,1685.1,1790.1,1939.5,2080.1,2227.3,2401.9,2509.7,2508.0,2523.0,2676.2,2756.7,2881.5,2979.9,2838.4,2874.7,3071.8,3383.9,3517.6,3514.6,(NA)
 "30000","Montana",7,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-256.6,-362.5,-486.0,-484.3,-507.1,-321.7,-405.6,-342.2,-458.8,-357.7,-351.7,-403.5,-414.5,-429.7,-443.0,-387.5,-431.6,-337.9,-293.6,-385.0,-498.5,-491.9,-487.3,-2508.4,(NA)
 "31000","Nebraska",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",70412.5,72089.6,73625.7,76368.1,78180.9,79179.8,83773.3,85987.1,89309.1,91832.7,93910.8,93840.5,93977.6,97466.1,102587.4,102725.9,104680.0,107936.8,111401.5,112611.5,114480.9,116904.4,118286.5,117664.9,123897.0
 "31000","Nebraska",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",68.544,70.177,71.672,74.342,76.106,77.079,81.550,83.705,86.939,89.396,91.419,91.350,91.484,94.880,99.865,100.000,101.902,105.073,108.445,109.623,111.443,113.802,115.148,114.543,120.609
 "31000","Nebraska",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",49819.2,51822.1,53685.2,56527.5,59607.2,61417.3,66402.1,70469.2,74564.5,78813.8,83834.8,85628.0,86870.4,91561.5,99921.1,102725.9,107260.7,111945.9,116514.6,118145.9,121946.3,126922.7,131352.4,133439.0,150387.7
 "31000","Nebraska",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",27299.2,29083.8,30863.1,32759.9,34290.4,35648.1,37116.4,38898.8,40559.2,42662.3,44915.7,46580.5,46210.1,46521.3,47836.9,50504.9,51623.3,54193.1,56727.6,58112.1,60512.8,63278.0,65580.7,67152.0,(NA)
 "31000","Nebraska",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",19352.1,19920.9,20462.7,21294.2,22594.8,22189.8,25378.4,27307.5,30008.8,31623.1,33908.1,33994.7,35738.8,39759.2,46622.9,46691.9,49888.8,51431.1,53288.9,53446.3,54602.9,56378.8,58660.8,63387.3,(NA)
 "31000","Nebraska",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",3167.9,2817.4,2359.4,2473.4,2722.0,3579.5,3907.2,4262.9,3996.5,4528.4,5010.9,5052.8,4921.5,5281.0,5461.2,5529.1,5748.6,6321.7,6498.1,6587.6,6830.5,7265.9,7110.9,2899.7,(NA)
 "31000","Nebraska",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",3678.4,3629.3,3700.3,3817.7,4080.5,4245.6,4759.6,5130.2,5482.1,5488.3,5736.1,5891.1,5727.1,6038.9,6290.5,6374.1,6787.7,7374.1,7593.5,7755.1,7960.2,8319.4,8609.9,8933.6,(NA)
 "31000","Nebraska",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-510.5,-811.9,-1340.8,-1344.3,-1358.5,-666.0,-852.4,-867.3,-1485.6,-959.8,-725.2,-838.3,-805.6,-757.9,-829.2,-845.1,-1039.1,-1052.4,-1095.4,-1167.6,-1129.7,-1053.6,-1499.0,-6033.8,(NA)
 "32000","Nevada",8,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",89895.1,94672.8,101394.7,105635.4,106635.3,110448.6,115275.4,127325.6,137508.8,142967.1,144107.1,139954.2,128241.3,129828.4,130697.9,129312.9,129720.9,130897.4,136347.4,140081.2,145699.9,150711.6,156828.8,145219.1,155509.6
